Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
281;41;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
282;41;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
283;41;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
284;41;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
285;41;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
286;41;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
287;41;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
288;42;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
289;42;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
290;42;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
291;42;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
292;42;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
293;42;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
294;42;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
295;43;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
296;43;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
297;43;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
298;43;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
299;43;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
300;43;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
301;43;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
302;44;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
303;44;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
304;44;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
305;44;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
306;44;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
307;44;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
308;44;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
309;45;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
310;45;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
311;45;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
312;45;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
313;45;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
314;45;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
315;45;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
316;46;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
317;46;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
318;46;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
319;46;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
320;46;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
321;46;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
322;46;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
323;47;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
324;47;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
325;47;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
326;47;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
327;47;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
328;47;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
329;47;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
330;48;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
331;48;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
332;48;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
333;48;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
334;48;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
335;48;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
336;48;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
337;49;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
338;49;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
339;49;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
340;49;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
341;49;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
342;49;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
343;49;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
344;50;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
345;50;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
346;50;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
347;50;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
348;50;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
349;50;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
350;50;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
351;51;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
352;51;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
353;51;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
354;51;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
355;51;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
356;51;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
357;51;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
358;52;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
359;52;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
360;52;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
361;52;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
362;52;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
363;52;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
364;52;2,2454;1,5547;3,9707;0,6796;2,3639;35,6483;1,9014;0,4000;0,5000
